,id,price,level,levels,rooms,area,kitchen_area,house_id
17816,17816,10055280,2,14,1,42.8,12.5,2537251
17817,17817,2190000,10,10,1,33.2,8.3,2263716
17818,17818,21000000,9,25,2,40.0,8.0,885582
17819,17819,6999000,4,12,2,48.2,8.0,1395330
17820,17820,2300000,2,5,3,47.0,6.0,2829879
17821,17821,6100000,1,4,3,98.4,13.0,2828230
17822,17822,3199000,7,9,1,32.0,7.5,1343163
17823,17823,3400000,8,10,2,36.0,17.0,2283851
17824,17824,12000000,11,33,2,61.7,10.5,2789138
17825,17825,5600000,12,14,1,50.5,27.0,818276
17826,17826,2500000,9,9,3,72.0,10.0,1254949
17827,17827,5700000,14,15,2,45.7,20.6,2613491
17828,17828,7650000,7,7,2,54.0,11.0,1766815
17829,17829,12200000,10,17,3,69.0,11.0,1538930
17830,17830,1730000,5,5,2,41.0,6.0,598307
17831,17831,4200000,3,17,1,40.0,10.0,776690
17832,17832,1300000,5,5,3,47.0,6.0,2422789
17833,17833,5760000,7,16,1,46.0,14.0,2623286
17834,17834,9560000,15,23,3,78.4,16.9,602409
17835,17835,2800000,5,10,2,43.2,26.1,2574759
17836,17836,5200000,8,9,2,46.0,7.0,2297775
17837,17837,4800000,4,9,3,61.2,16.5,999340
17838,17838,5620000,6,9,3,89.0,14.0,1305796
17839,17839,1630000,2,5,2,50.0,9.0,2503530
17840,17840,2700000,8,10,3,65.3,10.0,2331930
17841,17841,2860000,1,9,3,68.4,10.5,1726805
17842,17842,1580000,1,9,1,35.0,8.2,1530184
17843,17843,2100000,5,5,2,46.0,6.0,2375458
17844,17844,12000000,5,9,2,33.7,6.0,1288687
17845,17845,3565000,8,17,3,71.3,9.7,2072094
17846,17846,2410000,12,12,3,88.0,15.0,2757839
17847,17847,11600000,6,12,1,41.0,10.4,1078835
17848,17848,1700000,9,10,1,32.0,9.0,2006504
17849,17849,4896100,1,8,1,44.51,12.1,1796364
17850,17850,4251400,3,3,1,29.32,8.0,1987111
17851,17851,23300000,3,14,3,92.0,16.0,1123348
17852,17852,3550000,3,5,2,42.9,6.0,1263187
17853,17853,9800000,2,9,2,44.0,6.0,2180058
17854,17854,7700000,1,16,2,91.0,15.0,2019527
17855,17855,25495000,16,18,3,83.0,10.0,857600
17856,17856,7001963,18,20,3,61.7,6.13,2737951
17857,17857,2400000,9,9,2,51.3,9.0,1856796
17858,17858,6900000,4,5,2,76.3,16.9,915062
17859,17859,4400000,8,18,1,45.0,12.5,650884
17860,17860,2950000,4,5,1,29.7,7.0,2131230
17861,17861,4450000,5,5,2,44.0,6.0,2348437
17862,17862,3650000,3,3,2,96.0,11.0,1013538
17863,17863,4400000,1,9,4,70.0,7.0,764091
17864,17864,3750000,7,9,2,54.0,9.0,2526713
17865,17865,3999000,3,5,2,36.0,6.0,2763385
17866,17866,7300000,4,5,1,49.0,12.0,1417011
17867,17867,4200000,15,16,3,76.34,6.2,2048781
17868,17868,2960000,4,5,3,59.2,6.5,1088784
17869,17869,5900000,24,25,2,64.26,12.7,1852723
17870,17870,18300000,3,6,4,78.0,8.0,1282589
17871,17871,1820000,2,9,1,37.0,7.9,2044652
17872,17872,3200000,1,5,2,48.7,6.0,1314414
17873,17873,2180000,3,3,3,58.0,7.5,742240
17874,17874,5000000,4,5,2,39.0,6.0,1833585
17875,17875,11850000,3,9,3,80.4,11.5,1427199
17876,17876,3700000,3,16,1,32.0,10.0,855196
17877,17877,37700000,24,32,3,118.0,10.0,776433
17878,17878,9800000,1,10,3,70.0,10.0,1440671
17879,17879,6800000,2,14,2,65.0,11.0,1243323
17880,17880,4400000,14,25,2,63.4,12.1,1470527
17881,17881,9500000,4,4,2,95.0,27.0,1074923
17882,17882,7000000,4,5,3,60.0,9.0,1148000
17883,17883,3800000,4,7,2,59.6,7.0,2607364
17884,17884,2000000,1,5,1,38.0,12.0,1368600
17885,17885,10700000,3,9,3,72.0,8.0,1874802
17886,17886,3890000,6,10,2,55.2,8.0,1672143
17887,17887,6500000,3,8,2,60.0,14.0,1859062
17888,17888,3350000,14,17,1,36.69,9.93,1078475
17889,17889,1180000,4,5,1,30.2,6.0,1082786
17890,17890,8480000,2,22,1,56.0,14.0,2086960
17891,17891,19929310,22,22,2,88.3,13.4,2336767
17892,17892,14200000,5,25,3,80.0,10.0,1914951
17893,17893,3950000,5,17,2,68.4,10.9,1466287
17894,17894,44836000,11,12,4,101.9,29.1,2759390
17895,17895,15000000,3,5,2,75.0,20.0,1416852
17896,17896,8700000,11,19,1,31.8,8.5,1094965
17897,17897,7000000,17,23,1,35.0,17.0,1083185
17898,17898,8973492,19,25,1,47.0,17.3,2067486
17899,17899,6690000,7,14,3,81.0,27.0,1282061
17900,17900,2800000,1,5,3,56.7,6.0,1616618
17901,17901,18000000,1,6,1,50.0,13.0,1640396
17902,17902,2400000,3,5,2,44.0,6.0,1276983
17903,17903,5850000,4,12,1,28.0,6.6,1055316
17904,17904,5500000,7,13,2,68.7,11.0,1890083
17905,17905,7700000,4,17,3,73.2,21.0,1903673
17906,17906,1650000,6,9,3,63.0,12.0,2437117
17907,17907,3680000,4,5,2,42.9,7.0,2509884
17908,17908,4600000,15,17,2,60.0,15.0,1277899
17909,17909,2120000,15,17,1,44.58,15.0,1375932
17910,17910,2350000,3,5,2,43.0,6.0,1349925
17911,17911,4000000,1,12,1,28.0,9.0,1613182
17912,17912,2450000,9,9,1,38.0,8.0,2223410
17913,17913,11950000,2,17,1,37.0,9.0,2728756
17914,17914,3850000,20,25,1,37.7,15.1,1772011
17915,17915,2300000,5,5,2,50.0,8.0,724544
17916,17916,23979000,6,11,3,111.5,17.9,1620121
17917,17917,11690000,8,16,4,115.0,15.2,2323354
17918,17918,11900000,1,4,2,56.0,9.0,2751282
17919,17919,3290000,4,9,2,63.0,8.5,2688415
17920,17920,1350000,4,5,1,31.0,6.0,1741697
17921,17921,23239200,4,5,3,101.04,26.37,1508092
17922,17922,7399000,3,12,2,43.0,6.0,2393655
17923,17923,25000000,9,20,3,96.0,30.0,2367271
17924,17924,7646000,2,7,2,63.72,11.8,2776849
17925,17925,24500000,17,19,2,75.0,14.3,2521614
17926,17926,6951953,22,25,2,66.82,26.13,2220440
17927,17927,1250000,2,3,1,38.0,8.0,931918
17928,17928,3350000,1,5,2,36.0,11.0,2799650
17929,17929,4210000,14,18,3,81.0,13.0,1542713
17930,17930,17000000,6,17,4,123.3,12.0,2436508
17931,17931,11000000,2,9,3,55.0,6.0,2450261
17932,17932,6500000,11,18,2,70.0,20.0,741171
17933,17933,2238700,17,24,1,36.7,9.3,1352930
17934,17934,5600000,12,16,2,67.81,13.0,1652202
17935,17935,2050000,8,9,1,33.0,8.0,1699148
17936,17936,2540000,6,9,2,43.1,7.5,746702
17937,17937,3950000,5,9,1,52.6,9.0,865605
17938,17938,9812500,3,10,1,39.3,16.7,887200
17939,17939,20500000,11,17,3,84.0,11.0,1565088
17940,17940,890000,1,5,1,31.0,7.0,1951675
17941,17941,2700000,5,5,2,53.8,9.0,1529938
17942,17942,2079000,2,5,1,38.3,11.0,2519846
17943,17943,14400000,4,24,2,90.0,19.0,2379831
17944,17944,3330000,3,17,1,43.2,9.0,2027031
17945,17945,6250000,5,10,1,31.7,9.0,1152936
17946,17946,5900000,8,10,1,40.8,10.0,2211505
17947,17947,10500000,13,17,2,60.0,11.0,968631
17948,17948,6786000,4,13,1,39.0,16.1,1064258
17949,17949,3450000,4,5,2,42.0,6.0,1205530
17950,17950,3200000,3,5,1,26.0,6.0,2124250
17951,17951,11900000,5,12,3,61.1,7.0,2539592
17952,17952,8600000,1,12,2,38.3,6.1,1236697
17953,17953,3800000,1,3,2,56.0,8.0,1923707
17954,17954,7800000,1,3,2,54.0,7.0,1424074
17955,17955,5700000,4,20,2,88.0,18.3,2519718
17956,17956,6500000,3,10,3,99.0,14.0,2538629
17957,17957,13200000,13,14,2,53.5,12.4,2743571
17958,17958,2121692,5,17,1,36.95,10.1,952532
17959,17959,10500000,1,23,1,37.0,8.0,2264382
17960,17960,10500000,2,6,3,114.0,15.0,2343445
17961,17961,3499990,5,8,1,31.0,11.1,1189707
17962,17962,3600000,3,5,2,49.4,7.0,2381683
17963,17963,1150000,5,5,1,30.0,6.0,854166
17964,17964,2350000,1,9,1,36.0,7.0,2629496
17965,17965,2150000,1,5,2,37.0,6.7,900275
17966,17966,2850000,3,5,2,51.0,10.0,913572
17967,17967,7300000,8,10,2,75.0,16.0,1801643
17968,17968,1980000,3,3,2,59.6,9.2,1387574
17969,17969,8800000,3,14,2,63.0,11.0,1564528
17970,17970,3400000,5,5,3,53.0,6.0,673177
17971,17971,1700000,1,4,1,31.0,6.0,1503760
17972,17972,2500000,1,5,2,36.0,12.0,2456600
17973,17973,1399999,3,5,3,50.0,6.0,2216366
17974,17974,2850000,3,7,1,34.0,12.0,2159911
17975,17975,2300000,6,9,2,44.0,6.0,1621614
17976,17976,1830000,5,5,1,32.0,7.7,2248874
17977,17977,4990000,4,11,2,58.8,11.5,2014498
17978,17978,5450000,5,10,2,60.0,11.0,939466
17979,17979,2650000,4,5,3,60.0,8.0,1618298
17980,17980,9776190,16,30,1,49.3,25.1,1157348
17981,17981,15400000,8,16,1,45.0,9.0,1951018
17982,17982,1800000,2,9,2,51.0,8.0,1829832
17983,17983,3000000,2,10,1,33.0,9.0,815456
17984,17984,6500000,4,9,1,34.0,6.0,2734180
17985,17985,33000000,5,5,3,102.5,12.9,744934
17986,17986,3600000,9,12,2,53.0,9.0,2361143
17987,17987,2900000,1,5,3,60.0,7.0,2374064
17988,17988,14000000,2,5,1,34.8,9.1,1463983
17989,17989,5600000,3,16,2,67.7,35.0,2538267
17990,17990,2840000,1,2,3,74.0,8.3,1228939
17991,17991,5200000,3,5,2,58.0,8.0,1398525
17992,17992,8700000,13,16,2,72.0,18.0,1066735
17993,17993,4440000,6,17,3,77.0,12.0,599377
17994,17994,4340000,6,6,1,36.9,8.3,2348046
17995,17995,11500000,8,15,2,40.0,6.0,1519349
17996,17996,1450000,5,5,2,48.0,9.0,1338608
17997,17997,3780000,4,5,3,61.0,6.0,1335455
17998,17998,4570000,5,9,3,54.0,6.3,1193070
17999,17999,5900000,4,13,3,76.0,11.1,1385522
18000,18000,4100000,1,9,2,47.4,8.0,2617651
18001,18001,9803220,26,32,1,35.7,16.7,2272149
18002,18002,12000000,7,9,2,47.0,6.1,835380
18003,18003,6250000,2,14,2,58.0,14.0,1426419
18004,18004,9300000,6,6,2,65.0,18.0,2051997
18005,18005,6500000,6,9,2,50.2,9.3,1280044
18006,18006,5300000,14,16,1,53.2,15.6,923747
18007,18007,7800000,5,12,2,55.1,8.6,2679955
18008,18008,3750000,2,5,2,48.0,7.0,1897956
18009,18009,2600000,2,4,1,37.4,8.6,2154485
18010,18010,1976000,6,16,1,38.0,8.2,1051928
18011,18011,26500000,8,11,2,45.0,23.0,1292139
18012,18012,4400000,9,9,2,62.0,13.0,1683786
18013,18013,2350000,1,4,3,58.0,6.0,1960981
18014,18014,4350000,6,9,1,36.9,8.0,1042634
18015,18015,4899000,2,16,3,75.0,15.0,1445688
18016,18016,14600000,2,12,3,60.2,6.1,2384591
18017,18017,15400000,14,19,4,120.8,12.9,2828785
18018,18018,14600000,1,3,3,75.0,10.0,2508091
18019,18019,2400685,6,7,1,42.49,13.9,729948
18020,18020,2100000,6,9,2,52.8,8.0,1602260
18021,18021,12862982,7,9,1,45.9,12.03,1483611
18022,18022,9000000,5,5,1,37.0,9.0,2174476
18023,18023,3050000,1,5,2,44.0,6.0,1592805
18024,18024,4850000,1,12,1,46.8,12.3,1981219
18025,18025,3100000,3,5,2,53.3,7.4,1022342
18026,18026,4500000,8,9,2,52.7,8.0,2624124
18027,18027,3580200,19,24,1,45.9,14.5,1368352
18028,18028,3100000,9,10,1,39.0,11.0,2089432
18029,18029,8000000,2,8,2,55.0,12.0,1761163
18030,18030,5500000,11,14,2,62.0,13.5,633116
18031,18031,1000000,1,4,1,26.0,6.0,2116267
18032,18032,1800000,2,5,2,45.0,6.0,1384054
18033,18033,6650000,15,16,2,62.0,16.0,2739672
18034,18034,10500000,1,16,1,41.0,10.0,2568941
18035,18035,3000000,4,6,1,38.9,7.5,1104797
18036,18036,5800000,4,5,4,140.0,15.1,2128978
18037,18037,18990000,5,6,3,61.9,8.0,2577292
18038,18038,4179477,11,17,2,42.1,6.0,1379232
18039,18039,8359000,13,21,3,91.17,13.4,1971514
18040,18040,2649000,3,9,1,31.6,8.7,737471
18041,18041,5499000,2,17,1,42.4,11.3,2027308
18042,18042,3749000,5,10,3,74.0,11.1,2094036
18043,18043,4754560,5,17,2,69.92,6.0,1066234
18044,18044,3888000,1,9,3,120.0,12.0,1546304
18045,18045,12379176,16,33,2,60.21,21.8,2047322
18046,18046,5799000,14,14,0,52.0,15.3,1026446
18047,18047,6400000,8,23,2,63.4,10.0,1841215
18048,18048,3780000,13,16,1,37.5,10.1,1443684
18049,18049,1750000,2,5,2,45.0,6.0,1261446
18050,18050,4370000,5,5,3,69.4,12.0,2335499
18051,18051,1580000,5,9,1,36.1,9.3,1711318
18052,18052,1550000,1,5,2,42.0,8.0,697972
18053,18053,7300000,3,17,1,45.0,12.0,627529
18054,18054,6700000,1,9,2,43.0,6.0,682047
18055,18055,2785000,8,9,1,27.7,8.0,1197426
18056,18056,4190000,2,12,1,31.1,9.0,2430209
18057,18057,2300000,6,16,3,76.0,11.0,1483874
18058,18058,9500000,12,17,1,37.0,7.0,2397833
18059,18059,4900000,1,9,3,87.3,14.0,2209764
18060,18060,39990000,15,23,2,101.0,16.9,2635367
18061,18061,1960000,7,9,1,33.2,6.3,2758460
18062,18062,6400000,14,15,2,60.0,10.0,1960759
18063,18063,2150000,2,5,1,31.8,6.0,2414858
18064,18064,4650000,1,4,2,60.0,10.0,665462
18065,18065,5200000,7,9,1,32.0,6.0,2674183
18066,18066,8300000,11,16,2,64.0,10.0,834416
18067,18067,2250000,5,7,1,40.0,12.4,1157036
18068,18068,11500000,2,9,3,81.0,20.0,2031718
18069,18069,3850000,4,8,1,37.3,10.5,2488276
18070,18070,3800000,3,4,1,23.5,8.0,991269
18071,18071,2800000,3,10,1,44.0,12.0,2218714
18072,18072,3100000,2,9,1,39.0,8.0,2487845
18073,18073,5800000,5,10,3,70.0,15.0,1318011
18074,18074,3500000,10,10,3,66.0,8.0,1940692
18075,18075,5450000,4,17,1,42.0,12.5,1681434
18076,18076,12500000,10,14,1,72.5,12.0,2142221
18077,18077,6548000,13,18,2,52.4,19.0,1513668
18078,18078,10900000,4,4,2,71.9,11.6,1206446
18079,18079,4650000,2,10,0,62.0,20.0,785561
18080,18080,5648000,15,16,1,37.7,12.4,1427199
18081,18081,1800000,4,5,2,43.3,6.0,1514620
18082,18082,4150000,2,5,3,62.7,8.2,2451111
18083,18083,6100000,3,11,1,43.0,10.0,1990150
18084,18084,2500000,3,3,1,31.0,6.0,1187284
18085,18085,3675000,15,17,2,50.52,11.2,2315880
18086,18086,3400000,8,15,1,41.0,11.0,1908536
18087,18087,19800000,20,29,1,41.0,18.8,895682
18088,18088,21994000,6,14,3,142.4,14.7,2359574
18089,18089,3990000,5,5,1,36.1,8.1,1983227
18090,18090,10339710,11,28,2,52.3,19.89,1839600
18091,18091,3850000,7,9,3,67.6,7.5,1236380
18092,18092,2500000,5,9,2,53.5,9.0,1789023
18093,18093,3950000,2,5,2,46.3,6.0,1785508
18094,18094,4350000,7,12,1,43.0,12.0,843283
18095,18095,9000000,2,21,2,66.8,12.4,2651091
18096,18096,2980000,2,16,1,36.7,10.0,2342930
18097,18097,2250000,2,4,1,32.0,8.0,1627688
18098,18098,37450000,25,28,3,132.0,20.0,2048548
18099,18099,3000000,1,5,3,70.0,9.0,1476848
18100,18100,10499000,11,17,2,52.0,11.0,1124726
18101,18101,8350000,16,17,2,54.0,10.0,1674613
18102,18102,23700000,6,14,2,54.0,10.0,1778271
18103,18103,4450000,9,17,1,34.0,9.0,1312791
18104,18104,1650000,9,10,1,40.1,9.0,768651
18105,18105,4300000,8,9,4,72.6,8.0,2831681
18106,18106,5550000,17,17,1,39.0,13.0,889920
18107,18107,3660000,9,16,1,40.0,12.0,891588
18108,18108,4034649,14,15,1,25.8,6.7,1379232
18109,18109,3400000,5,5,2,44.9,6.0,1533776
18110,18110,2070000,3,3,2,54.0,9.0,1457536
18111,18111,17200000,6,22,2,59.9,20.9,1911499
18112,18112,9000000,2,3,2,70.0,23.9,1094862
18113,18113,4890000,6,9,1,31.0,8.1,999165
18114,18114,2100000,1,5,1,29.0,6.0,1270229
18115,18115,5150000,16,24,1,33.1,9.8,2074638
18116,18116,3600000,6,9,2,43.8,6.0,1756711
18117,18117,7357000,12,25,2,54.04,10.74,1646239
18118,18118,2400000,5,9,1,30.0,7.0,2559053
18119,18119,1880000,3,6,2,47.7,6.0,1409739
18120,18120,3400000,5,5,3,58.0,7.0,2392231
18121,18121,1490000,4,5,1,32.7,6.1,1583183
18122,18122,4190000,3,4,2,57.4,8.1,1881274
18123,18123,7300000,2,6,3,68.0,8.5,2118539
18124,18124,5000000,5,9,2,68.0,10.8,748716
18125,18125,1110000,6,9,1,28.0,8.0,1345576
18126,18126,2960000,2,9,1,37.0,9.0,1827241
18127,18127,24990000,8,23,3,95.6,11.7,2377814
18128,18128,10900000,12,14,1,34.6,9.6,2302511
18129,18129,6000000,2,12,1,41.3,11.0,1879427
18130,18130,5250000,12,25,1,31.0,8.6,1371621
18131,18131,8900000,5,12,1,42.0,6.0,1729806
18132,18132,3950000,9,18,3,90.0,14.0,2025126
18133,18133,3550000,14,16,1,35.5,22.0,1028325
18134,18134,4600000,7,9,2,47.1,6.2,2365643
18135,18135,18000000,3,5,5,115.0,20.0,2422720
18136,18136,3500000,3,11,2,64.0,12.4,1841023
18137,18137,3500000,7,17,2,49.0,10.0,2722574
18138,18138,1400000,8,9,1,34.0,6.0,2668898
18139,18139,4250000,2,16,1,54.0,12.0,1927758
18140,18140,3675000,8,13,2,49.0,14.0,1977454
18141,18141,5900000,18,23,1,36.6,13.8,1108328
18142,18142,4800000,7,9,1,38.7,10.0,2331412
18143,18143,2050000,10,11,1,39.0,10.0,747430
18144,18144,5300000,6,6,0,32.0,6.0,1154673
18145,18145,31800000,11,23,3,136.0,14.0,2680298
18146,18146,13300000,8,17,2,58.0,10.2,1073323
18147,18147,1850000,1,10,1,29.4,8.8,976436
18148,18148,48904000,12,14,2,81.0,16.8,1166414
18149,18149,6010000,8,10,2,78.0,11.1,2513698
18150,18150,1899000,4,5,1,33.8,7.2,1777312
18151,18151,2050000,1,9,1,32.9,8.2,1888221
18152,18152,5300000,10,22,3,64.0,21.7,1655987
18153,18153,1300000,3,3,1,31.5,7.0,2052705
18154,18154,3300000,4,10,2,74.3,9.5,889707
18155,18155,29349822,16,21,2,67.0,16.0,2116294
18156,18156,7098000,1,4,3,67.6,25.5,1549269
18157,18157,2250000,1,10,1,39.0,8.0,2577832
18158,18158,2380000,5,5,2,45.8,6.0,2645785
18159,18159,16653000,24,48,1,42.0,15.0,1416693
18160,18160,5999000,1,9,3,67.0,10.0,1760342
18161,18161,7599000,16,16,3,96.0,18.0,2797018
18162,18162,4860000,4,8,1,42.39,15.69,2292732
18163,18163,5250000,12,17,1,49.0,16.0,2725333
18164,18164,9900000,23,26,2,77.0,13.0,1581516
18165,18165,4100000,19,24,1,42.0,14.0,1799747
18166,18166,5300000,8,12,1,35.1,10.49,1398154
18167,18167,4750000,7,9,0,41.0,8.0,2707720
18168,18168,3500000,2,9,1,30.0,6.0,1686734
18169,18169,3225000,3,4,1,28.0,7.0,985557
18170,18170,6749000,10,16,1,38.4,11.5,881575
18171,18171,29000000,16,20,3,113.0,17.0,1021305
18172,18172,3890000,24,24,1,52.0,19.0,2423376
18173,18173,2450000,6,9,2,44.0,7.0,1441543
18174,18174,8300000,3,4,0,22.5,10.0,2122313
18175,18175,12690000,7,12,2,62.0,17.0,1832332
18176,18176,4150000,10,10,1,39.0,8.7,1177625
18177,18177,2850000,9,18,1,50.0,16.0,2693822
18178,18178,7383000,10,16,2,64.2,20.0,1400061
18179,18179,4528860,5,12,1,36.0,11.7,947768
18180,18180,3170000,9,16,1,38.0,11.0,926869
18181,18181,9100000,6,17,1,39.0,10.0,1952826
18182,18182,2910000,5,9,2,50.0,8.5,1260305
18183,18183,2620000,1,9,1,34.0,9.0,1937728
18184,18184,7740000,19,25,2,77.5,22.1,1548576
18185,18185,5650000,4,9,4,72.1,6.1,2651421
18186,18186,8800000,3,17,3,96.4,17.0,2536623
18187,18187,2550000,3,21,1,45.0,11.0,1928063
18188,18188,4470000,11,18,1,44.0,13.4,1141036
18189,18189,4180000,2,5,1,31.0,6.0,2485254
18190,18190,6080000,15,17,2,56.5,15.29,2387676
18191,18191,6850000,1,5,3,54.5,6.0,1406056
18192,18192,13800000,16,19,1,55.0,14.0,945547
18193,18193,1100000,4,4,2,56.0,9.0,738772
18194,18194,2650000,1,5,2,45.0,8.0,1938007
18195,18195,2850000,6,9,3,66.0,8.0,2294657
18196,18196,25136326,8,28,2,59.7,11.3,2719928
18197,18197,26918000,18,22,3,86.0,15.1,2526632
18198,18198,3850000,4,12,1,34.0,6.8,917313
18199,18199,3000000,5,5,2,42.0,7.0,2342814
18200,18200,6300000,9,10,3,73.0,13.3,2180971
18201,18201,8550000,8,9,2,45.7,7.0,1761076
18202,18202,2500000,9,9,3,64.0,12.0,611068
18203,18203,9000000,4,4,3,86.0,8.6,770609
18204,18204,6250000,15,24,2,63.0,11.0,835963
18205,18205,7900000,12,16,3,98.0,18.0,639647
18206,18206,4090000,24,25,2,61.0,11.0,646898
18207,18207,3600000,9,16,1,37.0,10.0,997825
18208,18208,6200000,2,3,2,70.0,14.7,2512809
18209,18209,3400000,4,17,1,42.0,13.0,2028192
18210,18210,15900000,10,17,4,95.1,10.0,1668000
18211,18211,9400000,2,13,1,34.5,15.3,1839600
18212,18212,8000000,5,5,4,80.0,16.0,701222
18213,18213,3400000,5,5,2,38.0,9.0,807258
18214,18214,5900000,13,17,2,57.7,11.9,1568832
18215,18215,7730000,8,13,2,63.0,10.0,877436
18216,18216,2400000,5,5,2,59.9,10.0,612369
18217,18217,8085000,5,9,3,60.2,6.2,775918
18218,18218,3500000,2,10,1,59.0,25.0,2572164
18219,18219,7800000,1,9,2,46.2,7.8,2154968
18220,18220,2007600,4,7,1,47.8,13.6,806745
18221,18221,9250000,13,22,2,40.1,9.2,1980367
18222,18222,6500000,3,5,2,46.0,7.0,1761653
18223,18223,3446000,9,15,3,86.1,11.3,1884049
18224,18224,15000000,3,5,2,54.0,6.0,2309944
18225,18225,2800000,9,10,1,37.0,16.0,2730971
18226,18226,7460000,4,12,3,72.12,14.9,1782647
18227,18227,2480000,10,12,1,37.6,8.0,1415826
18228,18228,2400000,5,5,3,60.0,7.0,661393
18229,18229,2360000,16,16,1,36.0,10.0,2123743
18230,18230,3230000,2,5,1,29.1,6.0,1084296
18231,18231,1700000,5,5,1,30.0,6.0,831201
18232,18232,2200000,2,5,2,44.6,6.0,1215986
18233,18233,4350000,15,26,1,37.0,10.0,1724544
18234,18234,6580000,1,9,1,31.0,7.0,1758365
18235,18235,1750000,4,4,2,45.0,8.1,1255390
18236,18236,4400000,2,5,2,53.0,9.0,1478288
18237,18237,9800000,6,10,4,135.1,18.2,906924
18238,18238,4800000,2,8,3,74.0,25.0,2709013
18239,18239,5800000,3,9,3,56.0,9.0,2055440
18240,18240,5412000,20,23,1,33.9,14.1,1676109
18241,18241,2500000,3,5,2,45.1,6.4,631935
18242,18242,2750000,5,5,2,46.0,6.0,1275020
18243,18243,10900000,16,17,2,54.0,11.0,1961064
18244,18244,5070000,11,20,1,34.0,9.2,1721723
18245,18245,4200000,7,9,3,60.0,6.0,1551753
18246,18246,8700000,1,14,1,39.0,8.8,1013448
18247,18247,9250000,2,9,3,58.5,6.8,2564361
18248,18248,6999000,4,19,2,66.6,12.9,1021506
18249,18249,2050000,2,5,1,30.0,6.0,2550684
18250,18250,22500000,5,12,3,99.0,26.5,661845
18251,18251,3150000,4,5,2,49.0,6.6,1165783
18252,18252,1200000,4,4,1,35.0,8.0,1356345
18253,18253,1199000,4,5,2,40.0,6.0,767023
18254,18254,7250000,2,5,2,42.4,6.0,1997256
18255,18255,11990000,21,22,3,80.0,13.9,2718062
18256,18256,26761864,26,28,2,62.7,15.7,2182796
18257,18257,7700000,16,25,1,41.4,11.5,1694520
18258,18258,2350000,2,5,2,43.0,6.0,1194058
18259,18259,7500000,8,14,1,33.0,8.4,2788865
18260,18260,3400000,1,10,1,33.3,7.5,2086308
18261,18261,2650000,3,9,2,48.0,8.0,1313787
18262,18262,7200000,8,9,4,117.0,9.8,1856833
18263,18263,6156877,12,23,2,51.19,13.1,969992
18264,18264,3900000,2,5,2,47.5,6.0,671748
18265,18265,4549000,14,15,1,31.4,10.0,1817745
18266,18266,4000000,1,5,2,49.0,6.0,1473837
18267,18267,1480000,5,5,3,65.0,8.0,1113491
18268,18268,5400000,10,12,1,39.8,13.3,889300
18269,18269,7839000,1,5,3,55.0,14.0,1874802
18270,18270,4000000,3,4,2,46.1,10.0,986191
18271,18271,5300000,8,9,4,81.0,8.8,1363858
18272,18272,9250000,17,17,1,43.2,10.0,2214718
18273,18273,3200000,3,9,2,36.5,6.0,765674
18274,18274,18800600,7,33,3,91.0,22.4,1530547
18275,18275,1680000,4,10,1,41.7,18.0,2687922
18276,18276,24900000,5,9,3,115.0,14.7,2688861
18277,18277,3800000,1,9,2,53.0,9.0,1466854
18278,18278,11150000,8,17,1,38.0,9.0,1351815
18279,18279,11000000,3,5,2,54.0,6.0,2359854
18280,18280,8250000,2,5,3,67.0,9.0,758532
18281,18281,2800000,9,9,1,40.0,11.0,1434129
18282,18282,5250000,5,16,2,55.6,8.0,2485924
18283,18283,4500000,13,17,1,39.7,15.5,1585240
18284,18284,5150000,8,9,2,64.0,7.0,2687411
18285,18285,4650000,5,18,2,74.0,14.4,2693822
18286,18286,4500000,4,5,3,73.2,10.0,1815372
18287,18287,9125705,10,15,2,62.24,14.8,1427199
18288,18288,6239000,12,26,2,59.4,19.4,1789141
18289,18289,4400000,2,10,2,64.3,17.3,2387804
18290,18290,1300000,1,1,3,71.0,10.6,1667991
18291,18291,5250000,3,9,4,81.2,8.4,1995281
18292,18292,4100000,9,15,1,40.0,12.0,2359126
18293,18293,4600000,6,8,1,69.0,16.0,1097201
18294,18294,3459280,6,25,1,39.7,11.5,1330366
18295,18295,2000000,1,5,3,57.0,6.0,937134
18296,18296,3580000,5,5,2,44.2,6.4,2428954
18297,18297,9500000,17,27,2,55.0,9.3,1648370
18298,18298,2950000,7,9,2,48.0,8.4,2248564
18299,18299,5090000,10,16,3,82.5,13.7,1915428
18300,18300,16032860,2,33,3,82.9,8.9,1157348
18301,18301,4590000,19,25,3,59.0,7.0,2248844
18302,18302,1250000,5,5,3,66.0,9.0,2255549
18303,18303,2850000,11,18,2,38.0,6.0,1892617
18304,18304,4700000,8,16,1,37.8,10.0,2385171
18305,18305,3650000,2,14,1,45.9,10.7,1569658
18306,18306,28380000,9,22,3,94.6,14.0,1613087
18307,18307,2650000,1,5,1,31.0,6.0,1086156
18308,18308,12000000,7,9,2,36.8,7.5,1371852
18309,18309,5480000,1,17,2,63.4,11.0,855196
18310,18310,9084888,20,22,3,82.0,13.7,941139
18311,18311,4900000,4,4,2,68.0,9.0,1358564
18312,18312,2500000,6,9,3,59.7,7.5,839463
18313,18313,3195000,3,9,2,37.0,17.2,1384096
18314,18314,7500000,3,5,3,92.0,10.3,2684194
18315,18315,18500000,5,12,4,138.0,17.5,2123359
18316,18316,2600000,3,5,1,44.0,11.0,2784495
18317,18317,5150000,9,17,2,80.0,12.0,1029583
